Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ECR,Chrome 67.0.3396.87,,2018-06-26 15:32:46,2018-06-26 15:37:49,5m - 2.880s,ERROR
,,,,,,
Test Cases/ECR/TestCases/ECR__Approve_DataDriven,Chrome 67.0.3396.87,,2018-06-26 15:32:47,2018-06-26 15:37:45,4m - 57.602s,ERROR
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-06-26 15:32:49,2018-06-26 15:33:40,50.141s,PASSED
Statement - WOID = WOID,Chrome 67.0.3396.87,,2018-06-26 15:33:40,2018-06-26 15:33:40,0.008s,PASSED
com.helper.commonfunct.commonutilities.search,Chrome 67.0.3396.87,,2018-06-26 15:33:40,2018-06-26 15:34:21,41.884s,PASSED
switchToFrame,Chrome 67.0.3396.87,,2018-06-26 15:34:21,2018-06-26 15:34:28,6.278s,PASSED
com.helper.commonfunct.commonutilities.searchStatus,Chrome 67.0.3396.87,,2018-06-26 15:34:28,2018-06-26 15:34:59,31.345s,PASSED
"Statement - While (WOSTATUS.contains(""PENDING"") && AssignmentList.size() > 0)",Chrome 67.0.3396.87,,2018-06-26 15:34:59,2018-06-26 15:37:45,2m - 45.835s,PASSED
